date,season_1,season_2,season_3,season_4,holiday,workingday,weather_1,weather_2,weather_3,temperature,humidity,windspeed,count
2011-06-30 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.696667,0.434167,0.18531199999999998,5515
2011-07-01 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.7225,0.39625,0.10260799999999999,5362
2011-07-02 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.738333,0.444583,0.11506199999999998,5119
2011-07-03 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.716667,0.6825,0.228858,4649
2011-07-04 00:00:00,0.0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.726667,0.637917,0.08147919999999999,6043
2011-07-05 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.746667,0.590417,0.12625799999999998,4665
2011-07-06 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.72,0.743333,0.149883,4629
2011-07-07 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.75,0.65125,0.1592,4592
2011-07-08 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.709167,0.757917,0.225129,4040
2011-07-09 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.733333,0.609167,0.16791199999999998,5336
2011-07-10 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.7475,0.578333,0.183471,4881
2011-07-11 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.7625,0.635833,0.282337,4086
2011-07-12 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.794167,0.559167,0.200254,4258
2011-07-13 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.746667,0.631667,0.14613299999999999,4342
2011-07-14 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.680833,0.47625,0.24066700000000002,5084
2011-07-15 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.663333,0.59125,0.182833,5538
2011-07-16 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.686667,0.585,0.208342,5923
2011-07-17 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.719167,0.604167,0.245033,5302
2011-07-18 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.746667,0.65125,0.215804,4458
2011-07-19 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.776667,0.650417,0.1306,4541
2011-07-20 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.768333,0.707083,0.113817,4332
2011-07-21 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.815,0.69125,0.222021,3784
2011-07-22 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.848333,0.580417,0.1331,3387
2011-07-23 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.849167,0.5,0.131221,3285
2011-07-24 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.83,0.550833,0.16917100000000002,3606
2011-07-25 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.743333,0.757083,0.09080830000000001,3840
2011-07-26 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.771667,0.540833,0.200258,4590
2011-07-27 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.775,0.402917,0.18346300000000001,4656
2011-07-28 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.779167,0.583333,0.178479,4390
2011-07-29 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.838333,0.5425,0.17413800000000001,3846
2011-07-30 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.804167,0.465833,0.168537,4475
2011-07-31 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.805833,0.480833,0.16481300000000002,4302
2011-08-01 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.771667,0.550833,0.156717,4266
2011-08-02 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.783333,0.49125,0.20585,4845
2011-08-03 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.731667,0.6575,0.13558299999999998,3574
2011-08-04 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.71,0.7575,0.19715,4576
2011-08-05 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.710833,0.630833,0.184696,4866
2011-08-06 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.716667,0.755,0.22825,4294
2011-08-07 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.7425,0.7529170000000001,0.201487,3785
2011-08-08 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.765,0.592083,0.192175,4326
2011-08-09 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.775,0.570417,0.151121,4602
2011-08-10 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.766667,0.424167,0.200258,4780
2011-08-11 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.7175,20.174988073463577,0.164796,4792
2011-08-12 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.708333,0.415,0.125621,4905
2011-08-13 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.685833,0.729583,0.211454,4150
2011-08-14 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.676667,0.8175,0.222633,3820
2011-08-15 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.665833,0.712083,0.208954,4338
2011-08-16 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.700833,0.578333,0.23632899999999998,4725
2011-08-17 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.723333,0.575417,0.14366700000000002,4694
2011-08-18 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.711667,0.654583,0.233208,3805
2011-08-19 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.685,0.722917,0.139308,4153
2011-08-20 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.6975,0.674167,0.104467,5191
2011-08-21 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.710833,0.77,0.248754,3873
2011-08-22 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.691667,0.47,0.27675,4758
2011-08-23 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.640833,0.455417,0.146763,5895
2011-08-24 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.673333,0.605,0.253108,5130
2011-08-25 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.684167,0.771667,0.210833,3542
2011-08-26 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.7,0.76125,0.0839625,4661
2011-08-27 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.68,0.85,0.37561700000000003,1115
2011-08-28 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.707059,0.561765,0.304659,4334
2011-08-29 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.636667,0.554583,0.159825,4634
2011-08-30 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.639167,0.548333,0.12500799999999998,5204
2011-08-31 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.656667,0.597917,0.08333330000000001,5058
2011-09-01 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.655,0.639167,0.141796,5115
2011-09-02 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.643333,0.727083,0.139929,4727
2011-09-03 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.669167,0.716667,0.185325,4484
2011-09-04 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.709167,0.742083,0.206467,4940
2011-09-05 00:00:00,0.0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.673333,0.790417,0.212696,3351
2011-09-06 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,0.0,1.0,0.54,0.886957,0.343943,2710
2011-09-07 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,0.0,1.0,0.599167,0.917083,0.0970208,1996
2011-09-08 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,0.0,1.0,0.6339130000000001,0.939565,0.192748,1842
2011-09-09 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.65,0.897917,0.12437899999999999,3544
2011-09-10 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.66,0.75375,0.153608,5345
2011-09-11 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.6533329999999999,0.71375,0.11505399999999999,5046
2011-09-12 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.6443479999999999,0.692174,0.088913,4713
2011-09-13 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.650833,0.7125,0.14180399999999999,4763
2011-09-14 00:00:00,0.0,0.0,1.0,0.0,0,1,1.0,0.0,0.0,0.673333,0.697083,0.1673,4785
2011-09-15 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.5775,0.709167,0.271146,3659
2011-09-16 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.469167,0.590417,0.164183,4760
2011-09-17 00:00:00,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.491667,0.718333,0.189675,4511
2011-09-18 00:00:00,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.5075,0.695,0.178483,4274
2011-09-19 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.549167,0.69,0.15174200000000002,4539
2011-09-20 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.561667,0.88125,0.134954,3641
2011-09-21 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.595,0.9,0.0964042,4352
2011-09-22 00:00:00,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.628333,0.902083,0.128125,4795
2011-09-23 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.609167,0.9725,0.0783667,2395
2011-09-24 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.606667,0.8625,0.0783833,5423
2011-09-25 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.634167,0.845,0.0503792,5010
2011-09-26 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.649167,0.848333,0.1107,4630
2011-09-27 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.636667,0.885417,0.118171,4120
2011-09-28 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.635,0.84875,0.14862899999999998,3907
2011-09-29 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.616667,0.699167,0.17288299999999998,4839
2011-09-30 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.564167,0.6475,0.206475,5202
2011-10-01 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.41,0.75375,0.292296,2429
2011-10-02 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.356667,0.791667,0.22201300000000002,2918
2011-10-03 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.384167,0.760833,0.08334580000000001,3570
2011-10-04 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.484167,0.71,0.205854,4456
2011-10-05 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.538333,0.647917,0.17725,4826
2011-10-06 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.494167,0.620833,0.134954,4765
2011-10-07 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.510833,0.684167,0.0223917,4985
2011-10-08 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.521667,0.70125,0.0454042,5409
2011-10-09 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.540833,0.7275,0.06345,5511
2011-10-10 00:00:00,0.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.570833,0.73375,0.0423042,5117
2011-10-11 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.566667,0.80875,0.143042,4563
2011-10-12 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.543333,0.90625,0.24815,2416
2011-10-13 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.589167,0.896667,0.141787,2913
2011-10-14 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.550833,0.71625,0.223883,3644
2011-10-15 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.506667,0.483333,0.258083,5217
2011-10-16 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.511667,0.486667,0.281717,5041
2011-10-17 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.5341670000000001,0.579583,0.175379,4570
2011-10-18 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.5325,0.701667,0.11008699999999999,4748
2011-10-19 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.5417390000000001,0.895217,0.243339,2424
2011-10-20 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.475833,0.63625,0.422275,4195
2011-10-21 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.4275,0.574167,0.221396,4304
2011-10-22 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.4225,0.629167,0.09266669999999999,4308
2011-10-23 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.421667,0.74125,0.0995125,4381
2011-10-24 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.463333,0.772083,0.11879200000000001,4187
2011-10-25 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.471667,0.622917,0.166658,4687
2011-10-26 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.484167,0.720417,0.148642,3894
2011-10-27 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.47,0.812917,0.19776300000000002,2659
2011-10-28 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.330833,0.585833,0.229479,3747
2011-10-29 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.25416700000000003,0.8825,0.351371,627
2011-10-30 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.31916700000000003,0.62375,0.176617,3331
2011-10-31 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.34,0.703333,0.10635,3669
2011-11-01 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.400833,0.68375,0.135571,4068
2011-11-02 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.3775,0.71875,0.08209169999999999,4186
2011-11-03 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.408333,0.702083,0.136817,3974
2011-11-04 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.403333,0.6225,0.271779,4046
2011-11-05 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.326667,23.534840471090277,0.18906199999999998,3926
2011-11-06 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.348333,0.734583,0.09205419999999999,3649
2011-11-07 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.395,0.75875,0.057225,4035
2011-11-08 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.408333,0.7216670000000001,0.0690375,4205
2011-11-09 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.4,0.758333,0.06219580000000001,4109
2011-11-10 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.38,0.813333,0.189067,2933
2011-11-11 00:00:00,0.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.324167,0.44625,0.314675,3368
2011-11-12 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.356667,0.552917,0.212062,4067
2011-11-13 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.440833,0.458333,0.281721,3717
2011-11-14 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.53,0.587083,0.306596,4486
2011-11-15 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.53,0.68875,0.199633,4195
2011-11-16 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.456667,0.93,0.136829,1817
2011-11-17 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.341667,0.575833,0.30536199999999997,3053
2011-11-18 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.274167,0.41,0.168533,3392
2011-11-19 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.329167,0.502083,0.224496,3663
2011-11-20 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.463333,0.6845829999999999,0.18595,3520
2011-11-21 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.4475,0.91,0.138054,2765
2011-11-22 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.416667,0.9625,0.11879200000000001,1607
2011-11-23 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.440833,0.757917,0.335825,2566
2011-11-24 00:00:00,0.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.37333299999999997,0.549167,0.167304,1495
2011-11-25 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.375,0.64375,0.0988958,2792
2011-11-26 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.375833,0.681667,0.0684208,3068
2011-11-27 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.459167,0.698333,0.208954,3071
2011-11-28 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.503478,0.743043,0.142122,3867
2011-11-29 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.458333,0.830833,0.258092,2914
2011-11-30 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.325,0.613333,0.271158,3613
2011-12-01 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.3125,0.524583,0.220158,3727
2011-12-02 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.31416700000000003,0.625833,0.100754,3940
2011-12-03 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.299167,0.612917,0.0957833,3614
2011-12-04 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.330833,0.775833,0.08395830000000001,3485
2011-12-05 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.385833,0.827083,0.06220830000000001,3811
2011-12-06 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.4625,0.949583,0.23258299999999998,2594
2011-12-07 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,0.41,0.970417,0.266175,705
2011-12-08 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.265833,0.58,0.240058,3322
2011-12-09 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.290833,0.695833,0.08271669999999999,3620
2011-12-10 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.275,0.5075,0.233221,3190
2011-12-11 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.220833,0.49,0.0665417,2743
2011-12-12 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.238333,0.670833,0.06345,3310
2011-12-13 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.2825,0.59,0.14055,3523
2011-12-14 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.3175,0.66375,0.06095830000000001,3740
2011-12-15 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.4225,0.634167,0.268042,3709
2011-12-16 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.375,0.500417,0.260575,3577
2011-12-17 00:00:00,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.258333,0.560833,0.243167,2739
2011-12-18 00:00:00,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.238333,0.58625,0.16977899999999999,2431
2011-12-19 00:00:00,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.276667,0.6375,0.172896,3403
2011-12-20 00:00:00,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.385833,0.595417,0.06157080000000001,3750
2011-12-21 00:00:00,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.428333,0.858333,0.2214,2660
2011-12-22 00:00:00,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.423333,0.7575,0.047275,3068
2011-12-23 00:00:00,1.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.37333299999999997,0.68625,0.274246,2209
2011-12-24 00:00:00,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.3025,0.5425,0.190304,1011
2011-12-25 00:00:00,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.274783,0.681304,0.155091,754
2011-12-26 00:00:00,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.321739,0.506957,0.239465,1317
2011-12-27 00:00:00,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.325,0.7625,0.18845,1162
2011-12-28 00:00:00,1.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.29913,0.503913,0.29396100000000003,2302
2011-12-29 00:00:00,1.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.248333,0.574167,0.11941199999999999,2423
